                                                                                           ,,,"Spring 2025 Final Exam Schedule
Updated April 30, 2025",,,,,
"Note: If you have a conflict, please speak to your instructors. All conflicts must be resolved between the instructors and the student.",,,,,,,,
"To filter data, click the drop-down arrow on the column you want to filter: 
- Use the search box to find specific values.
- Check or uncheck boxes next to the values you want to filter.
- Select ""Add current selection to filter"" to add to your class list.
If you can't find your class, try typing the first few letters, and it should show up in the filter selection.",,,,,,,,
,,,,,,,,
Session,Class,Course Title,Instructor,Date,Start Time,End Time,Building & Room,Campus
Spring 2025,ARCH 502 W02,Architectural Design VIII,Friedman,"Friday, May 16, 2025",3:00 PM,5:00 PM,"Education Hall, Rm. 247",Long Island
Spring 2025,ARCH 502 W03,Architectural Design VIII,Fadhil,"Friday, May 16, 2025",3:00 PM,5:00 PM,"Education Hall, Rm. 223",Long Island
Spring 2025,ARCH 502 W04,Architectural Design VIII,Del Campo,"Friday, May 16, 2025",3:00 PM,5:00 PM,"Education Hall, Rm. 135",Long Island
Spring 2025,ARCH 502 W05,Architectural Design VIII,Melis,"Friday, May 16, 2025",3:00 PM,5:00 PM,"Education Hall, Rm. 223",Long Island
Spring 2025,ARCH 602 M01,M. ARCH Studio 2,Diamond,"Friday, May 16, 2025",8:15 AM,10:15 AM,"Guiliano Global Ctr., Rm. 1119",New York City
Spring 2025,ARCH 621 M01,Building Systems I,Soniprasad,"Wednesday, May 14, 2025",3:00 PM,5:00 PM,"Guiliano Global Ctr., Rm. 1013",New York City
Spring 2025,ARCH 644 M11,Arch Visual Communication 2,Bermudez,"Thursday, May 15, 2025",12:45 PM,2:45 PM,"Guiliano Global Ctr., Rm. 1011",New York City
Spring 2025,ARCH 662 M11,Global History of Architecture,Vossoughian,"Friday, May 16, 2025",3:00 PM,5:00 PM,"Guiliano Global Ctr., Rm. 706",New York City
Spring 2025,ARCH 702 M01,Urban Design Studio II,Raven,"Thursday, May 15, 2025",8:15 AM,10:15 AM,"Guiliano Global Ctr., Rm. 1120",New York City
Spring 2025,ARCH 702B M01,Computational Design Studio 2,Del Campo,"Thursday, May 15, 2025",12:45 PM,2:45 PM,"Guiliano Global Ctr., Rm. 602",New York City
Spring 2025,ARCH 702C M01,Health and Design Studio 2,Cody,"Thursday, May 15, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 1029",New York City
Spring 2025,ARCH 702C W01,Health and Design Studio 2,Pongratz,"Thursday, May 15, 2025",12:45 PM,2:45 PM,"Midge Karr, Rm. 109",Long Island
Spring 2025,ARCH 702C W02,Health and Design Studio 2,Pongratz,"Thursday, May 15, 2025",12:45 PM,2:45 PM,"Midge Karr, Rm. 109",Long Island
Spring 2025,ARCH 705 M01,M. ARCH Studio 5,Cody,"Thursday, May 15, 2025",8:15 AM,10:15 AM,"Guiliano Global Ctr., Rm. 1119",New York City
Spring 2025,ARCH 705 M02,M. ARCH Studio 5,Fink,"Thursday, May 15, 2025",8:15 AM,10:15 AM,"Guiliano Global Ctr., Rm. 1119",New York City
Spring 2025,ARCH 722 M01,Building Systems 2,Soniprasad,"Wednesday, May 14, 2025",3:00 PM,5:00 PM,"Guiliano Global Ctr., Rm. 1119",New York City
Spring 2025,ARCH 724 M12,Material Tectonics II,Seskunas,"Wednesday, May 14, 2025",3:00 PM,5:00 PM,"Guiliano Global Ctr., Rm. 1119",New York City
Spring 2025,ARCH 725 M01,Theories & Studies of Urbanism,Karahan,"Wednesday, May 14, 2025",3:00 PM,5:00 PM,"Guiliano Global Ctr., Rm. 1120",New York City
Spring 2025,ARCH 727 M01,Construction Documents,Bermudez,"Monday, May 12, 2025",8:15 AM,10:15 AM,"Guiliano Global Ctr., Rm. 1120",New York City
Spring 2025,ARCH 752 M01,Multidisciplinary Design,Melis,"Tuesday, May 13, 2025",8:15 AM,10:15 AM,"Guiliano Global Ctr., Rm. 602",New York City
Spring 2025,ARCH 752 W01,Multidisciplinary Design,Melis,"Tuesday, May 13, 2025",8:15 AM,10:15 AM,"Midge Karr, Rm. 110",Long Island
Spring 2025,ARCH 755 M01,Envt Behav & Dsgn Intelligence,Saad,"Tuesday, May 13, 2025",8:15 AM,10:15 AM,"Guiliano Global Ctr., Rm. 602",New York City
Spring 2025,ARCH 755 W01,Envt Behav & Dsgn Intelligence,Saad,"Tuesday, May 13, 2025",8:15 AM,10:15 AM,"Education Hall, Rm. 247",Long Island
Spring 2025,ARCH 756 M01,Medical & Mobility Prototypes,Papadopoulou,"Wednesday, May 14, 2025",3:00 PM,5:00 PM,"Guiliano Global Ctr., Rm. 602",New York City
Spring 2025,ARCH 756 W01,Medical & Mobility Prototypes,Papadopoulou,"Wednesday, May 14, 2025",3:00 PM,5:00 PM,"Midge Karr, Rm. 109",Long Island
Spring 2025,ARCH 776 M01,Fabrication Optimization,Saad,"Tuesday, May 13, 2025",8:15 AM,10:15 AM,"Guiliano Global Ctr., Rm. 602",New York City
Spring 2025,ARCH 782 M01,Computational Design II,Manninger,"Thursday, May 15, 2025",12:45 PM,2:45 PM,"Guiliano Global Ctr., Rm. 602",New York City
Spring 2025,ARCH 784 M01,Fabrication and Robotics II,Manninger,"Wednesday, May 14, 2025",8:15 AM,10:15 AM,"Guiliano Global Ctr., Rm. 602",New York City
Spring 2025,ARCH 791 M11,Special Studies in Arch,Verebes,"Monday, May 12, 2025",8:15 AM,10:15 AM,"Guiliano Global Ctr., Rm. 1119",New York City
Spring 2025,ARCH 791 M12,Special Studies in Arch,Balza Gerardino,"Wednesday, May 14, 2025",3:00 PM,5:00 PM,"Guiliano Global Ctr., Rm. 606",New York City
Spring 2025,ARCH 791 M21,Special Studies in Arch,Camacho,"Monday, May 12, 2025",6:00 PM,9:00 PM,Zoom,New York City
Spring 2025,ARCH 802 M01,M. ARCH Studio 7,Shieh,"Thursday, May 15, 2025",8:15 AM,10:15 AM,"Guiliano Global Ctr., Rm. 1013",New York City
Spring 2025,ARCH 802 M02,M. ARCH Studio 7,Del Signore,"Thursday, May 15, 2025",8:15 AM,10:15 AM,"Guiliano Global Ctr., Rm. 1013",New York City
Spring 2025,ARCH 842 M01,Digi Technique & Media Dsgn II,Esposito,"Thursday, May 15, 2025",12:45 PM,2:45 PM,"Guiliano Global Ctr., Rm. 1120",New York City
Spring 2025,ARCH 861 M01,Social Issues of Urban Design,Eray,"Wednesday, May 14, 2025",3:00 PM,5:00 PM,Zoom,New York City
Spring 2025,ARCH 880 M11,Practice Models & Strategies,Agneta,"Wednesday, May 14, 2025",3:00 PM,5:00 PM,"Guiliano Global Ctr., Rm. 1013",New York City
Spring 2025,ARTA 803 M01,Visual Comm & Emerging Tech,Lokshina,"Monday, May 12, 2025",6:00 PM,9:00 PM,"16 W. 61st St., Rm. 919",New York City
Spring 2025,ARTC 251 M01,Computer Graphics II,Seslow,"Wednesday, May 14, 2025",3:00 PM,5:00 PM,"16 W. 61st St., Rm. 922",New York City
Spring 2025,ARTC 251 M02,Computer Graphics II,Vezyroglou,"Wednesday, May 14, 2025",3:00 PM,5:00 PM,"16 W. 61st St., Rm. 919",New York City
Spring 2025,ARTC 251 W01,Computer Graphics II,Kerigan,"Thursday, May 15, 2025",5:20 PM,9:20 PM,"Midge Karr, Rm. 102",Long Island
Spring 2025,ARTC 270 M01,Game Theory & History,McGhee,"Wednesday, May 14, 2025",3:00 PM,5:00 PM,"16 W. 61st St., Rm. 1026",New York City
Spring 2025,ARTC 351 M01,Digital Compositing,Merkx,"Wednesday, May 14, 2025",8:15 AM,10:15 AM,"16 W. 61st St., Rm. 919",New York City
Spring 2025,ARTC 351 W01,Digital Compositing,Merkx,"Wednesday, May 14, 2025",8:15 AM,10:15 AM,"Midge Karr, Rm. 102",Long Island
Spring 2025,ARTC 371 M01,Game Design II,McGhee,"Thursday, May 15, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 1026",New York City
Spring 2025,ARTC 400 M01,Thesis Proposal,Hosenfeld,"Tuesday, May 13, 2025",8:15 AM,10:15 AM,"16 W. 61st St., Rm. 919",New York City
Spring 2025,ARTC 400 W01,Thesis Proposal,Vasikauskas,"Thursday, May 15, 2025",5:00 PM,8:00 PM,"Education Hall, Rm. 260",Long Island
Spring 2025,ARTC 406 M01,Thesis Production II,Hosenfeld,"Thursday, May 15, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 919",New York City
Spring 2025,ARTC 406 M02,Thesis Production II,Smith,"Thursday, May 15, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 925",New York City
Spring 2025,ARTC 406 W01,Thesis Production II,Hosenfeld,"Thursday, May 15, 2025",12:45 PM,2:45 PM,"Education Hall, Rm. 260",Long Island
Spring 2025,ARTC 410 M01,Portfolio,Shoemaker,"Friday, May 16, 2025",8:15 AM,10:15 AM,"16 W. 61st St., Rm. 925",New York City
Spring 2025,ARTC 410 M02,Portfolio,Cowan,"Wednesday, May 14, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 925",New York City
Spring 2025,ARTC 410 W01,Portfolio,Marro,"Tuesday, May 13, 2025",6:00 PM,10:00 PM,"Education Hall, Rm. 260",Long Island
Spring 2025,ARTD 102 M01,Form and Space,Vezyroglou,"Wednesday, May 14, 2025",3:00 PM,5:00 PM,"16 W. 61st St., Rm. 922",New York City
Spring 2025,ARTD 102 M02,Form and Space,Reisch,"Wednesday, May 14, 2025",3:00 PM,5:00 PM,"16 W. 61st St., Rm. 919",New York City
Spring 2025,ARTD 102 W01,Form and Space,Kerigan,"Monday, May 12, 2025",5:20 PM,9:20 PM,"Midge Karr, Rm. 109",Long Island
Spring 2025,ARTE 801 M01,Dig Comp & Visl Effect,Merkx,"Wednesday, May 14, 2025",8:15 AM,10:15 AM,"16 W. 61st St., Rm. 919",New York City
Spring 2025,ARTG 251 M01,Visual Identity,Davies,"Wednesday, May 14, 2025",10:30 AM,12:30 PM,"16 W. 61st St., Rm. 922",New York City
Spring 2025,ARTG 251 W01,Visual Identity,De Santis,"Thursday, May 15, 2025",8:15 AM,10:15 AM,"Midge Karr, Rm. 102",Long Island
Spring 2025,ARTG 260 M01,Web Design,Posso,"Tuesday, May 13, 2025",6:00 PM,10:00 PM,"16 W. 61st St., Rm. 923",New York City
Spring 2025,ARTG 303 M01,Illustration,Lee,"Thursday, May 15, 2025",8:15 AM,10:15 AM,"16 W. 61st St., Rm. 922",New York City
Spring 2025,ARTG 303 W01,Illustration,Ercolini,"Wednesday, May 14, 2025",5:20 PM,9:20 PM,"Midge Karr, Rm. 102",Long Island
Spring 2025,ARTG 352 M01,Editorial Design,Rho,"Thursday, May 15, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 922",New York City
Spring 2025,ARTG 451 M01,Portfolio,Wongpakdee,"Friday, May 16, 2025",8:15 AM,10:15 AM,"16 W. 61st St., Rm. 922",New York City
Spring 2025,ARTG 655 M01,Branding Design and Strategy,Wongpakdee,"Friday, May 16, 2025",8:15 AM,10:15 AM,"16 W. 61st St., Rm. 922",New York City
Spring 2025,ARTG 656 M01,Environmental Graphic Design,Li,"Wednesday, May 14, 2025",10:30 AM,12:30 PM,"16 W. 61st St., Rm. 925",New York City
Spring 2025,ARTG 751 M01,Info Dsgn & Data Visualization,Wongpakdee,"Wednesday, May 14, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 1026",New York City
Spring 2025,ARTG 801 M01,Advertising Design,Blue,"Thursday, May 15, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 925",New York City
Spring 2025,ARTI 601 M01,UX Design Foundations,Park,"Monday, May 12, 2025",6:00 PM,10:00 PM,"16 W. 61st St., Rm. 925",New York City
Spring 2025,ARTI 602 M01,Human Computer Interaction Dsg,Jones,"Wednesday, May 14, 2025",6:00 PM,9:00 PM,"16 W. 61st St., Rm. 919",New York City
Spring 2025,ARTI 603 M01,User Interface & Prototyping,Ahn,"Friday, May 16, 2025",6:00 PM,9:00 PM,"16 W. 61st St., Rm. 922",New York City
Spring 2025,ARTI 604 M01,UX/UI Design for VR/AR/MR,Lokshina,"Monday, May 12, 2025",6:00 PM,9:00 PM,"16 W. 61st St., Rm. 919",New York City
Spring 2025,ARTI 604 M02,UX/UI Design for VR/AR/MR,Alkhayat,"Monday, May 12, 2025",6:00 PM,10:00 PM,"16 W. 61st St., Rm. 922",New York City
Spring 2025,ARTI 605 M01,Unity Design,Locharernkul,"Thursday, May 15, 2025",6:00 PM,10:00 PM,"16 W. 61st St., Rm. 919",New York City
Spring 2025,ARTI 606 M01,UX Research & Data Analytics,Jones,"Tuesday, May 13, 2025",6:00 PM,10:00 PM,"16 W. 61st St., Rm. 919",New York City
Spring 2025,ARTI 607 M01,Info Arch & Content Strategy,Lee,"Wednesday, May 14, 2025",8:15 AM,10:15 AM,"16 W. 61st St., Rm. 925",New York City
Spring 2025,ARTI 608 M01,Adv Research: Usability & Test,Dubois,"Thursday, May 15, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 923",New York City
Spring 2025,ARTI 609 M02,Web & Mobile Development,Smit,"Thursday, May 15, 2025",6:00 PM,10:00 PM,"16 W. 61st St., Rm. 922",New York City
Spring 2025,ARTJ 403 W01,Special Topics,Lee,"Wednesday, May 14, 2025",5:20 PM,9:20 PM,"Midge Karr, Rm. 107",Long Island
Spring 2025,ARTP 802 M01,Master Project,Park,"Tuesday, May 13, 2025",6:00 PM,10:00 PM,"16 W. 61st St., Rm. 925",New York City
Spring 2025,ARTP 802 M02,Master Project,Smit,"Thursday, May 15, 2025",8:15 AM,10:15 AM,"16 W. 61st St., Rm. 925",New York City
Spring 2025,ARTQ 452 M01,Technical Artist Studio,McGirr,"Friday, May 16, 2025",3:00 PM,5:00 PM,"16 W. 61st St., Rm. 919",New York City
Spring 2025,ARTQ 453 M01,Emerging Tech for Games,McGirr,"Wednesday, May 14, 2025",8:15 AM,10:15 AM,"16 W. 61st St., Rm. 919",New York City
Spring 2025,ARTS 201 M01,Sculpture I,Manzi-Schacht,"Friday, May 16, 2025",8:15 AM,10:15 AM,"16 W. 61st St., Rm. 923",New York City
Spring 2025,ARTS 251 M01,Sculpture II,Manzi-Schacht,"Monday, May 12, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 923",New York City
Spring 2025,ARTU 872 M01,Thesis II: Production,Kerigan,"Wednesday, May 14, 2025",6:00 PM,10:00 PM,"16 W. 61st St., Rm. 923",New York City
Spring 2025,ARTW 151 M01,Drawing II,Seslow,"Thursday, May 15, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 919",New York City
Spring 2025,ARTW 151 M02,Drawing II,Lee,"Thursday, May 15, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 922",New York City
Spring 2025,ARTW 151 W01,Drawing II,Lee,"Wednesday, May 14, 2025",12:45 PM,2:45 PM,"Midge Karr, Rm. 109",Long Island
Spring 2025,ARTW 255 M01,Concept & Visual Storytelling,Cowan,"Friday, May 16, 2025",8:15 AM,10:15 AM,"16 W. 61st St., Rm. 919",New York City
Spring 2025,ARTY 201 W01,Digital Photography,Formica,"Thursday, May 15, 2025",12:45 PM,2:45 PM,"Midge Karr, Rm. 102",Long Island
Spring 2025,BIOE 301 W01,Biomed Instrumentation & Dsgn,Nadler,"Monday, May 12, 2025",10:30 AM,12:30 PM,"Anna Rubin Hall, Rm. 303",Long Island
Spring 2025,BIOE 315 M01,Introduction to Biomaterials,Zanganeh,"Wednesday, May 14, 2025",8:15 AM,10:15 AM,Zoom,New York City
Spring 2025,BIOE 315 W01,Introduction to Biomaterials,Zanganeh,"Wednesday, May 14, 2025",8:15 AM,10:15 AM,"Harry J. Schure Hall, Rm. 230",Long Island
Spring 2025,BIOE 320 M01,Statistics for Bioengineers,Nadler,"Thursday, May 15, 2025",5:45 PM,8:25 PM,"Guiliano Global Ctr., Rm. 704",New York City
Spring 2025,BIOE 320 W01,Statistics for Bioengineers,Nadler,"Thursday, May 15, 2025",5:45 PM,8:25 PM,"Harry J. Schure Hall, Rm. 105",Long Island
Spring 2025,BIOE 440 W01,Process Control Biotechnology,Wadoo,"Friday, May 16, 2025",12:45 PM,2:45 PM,"Harry J. Schure Hall, Rm. 216B",Long Island
Spring 2025,BIOE 491 W01,Senior Design Project II,Alghazali,"Friday, May 16, 2025",8:15 AM,10:15 AM,Zoom,Long Island
Spring 2025,BIOE 610 W01,Eng. Princ. Cell Biology,Zanganeh,"Tuesday, May 13, 2025",5:45 PM,8:25 PM,"Harry J. Schure Hall, Rm. 230",Long Island
Spring 2025,BIOE 620 W01,Statistics for Biomed Eng,Sassoon,"Wednesday, May 14, 2025",5:45 PM,8:25 PM,"Harry J. Schure Hall, Rm. 230",Long Island
Spring 2025,BIOE 622 W01,Biomechanics,Liu,"Monday, May 12, 2025",5:45 PM,8:25 PM,"Anna Rubin Hall, Rm. 305",Long Island
Spring 2025,BIOE 650 W01,Medical Devices,Farajidavar,"Tuesday, May 13, 2025",5:45 PM,8:25 PM,"Harry J. Schure Hall, Rm. 235",Long Island
Spring 2025,BIOE 751 W01,Signal Processing I,Ravan,"Thursday, May 15, 2025",5:45 PM,8:25 PM,"Harry J. Schure Hall, Rm. 216B",Long Island
Spring 2025,BIOL 101 M01,Humanity & the Biological UnIv,Tansel,"Monday, May 12, 2025",3:00 PM,5:00 PM,"26 W. 61st St., Rm. 312",New York City
Spring 2025,BIOL 101 W01,Humanity & the Biological UnIv,Platz,"Wednesday, May 14, 2025",10:30 AM,12:30 PM,"Anna Rubin Hall, Rm. 305",Long Island
Spring 2025,BIOL 107 M01,Environmental Sciences,Tansel,"Wednesday, May 14, 2025",10:30 AM,12:30 PM,"Guiliano Global Ctr., Rm. 406",New York City
Spring 2025,BIOL 110 M01,General Biology I,Lisbin,"Monday, May 12, 2025",8:15 AM,10:15 AM,"16 W. 61st St., Rm. 820",New York City
Spring 2025,BIOL 110 W01,General Biology I,Hadjiargyrou,"Tuesday, May 13, 2025",3:00 PM,5:00 PM,"Anna Rubin Hall, Rm. 306",Long Island
Spring 2025,BIOL 150 M01,General Biology II,Turkel,"Monday, May 12, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 624",New York City
Spring 2025,BIOL 150 M02,General Biology II,Inamdar,"Monday, May 12, 2025",5:45 PM,8:25 PM,"26 W. 61st St., Rm. 11",New York City
Spring 2025,BIOL 150 M03B,General Biology II,Turkel,"Wednesday, May 14, 2025",10:30 AM,12:30 PM,"Guiliano Global Ctr., Rm. 405",New York City
Spring 2025,BIOL 150 W01,General Biology II,Kingman,"Tuesday, May 13, 2025",8:15 AM,10:15 AM,"Anna Rubin Hall, Rm. 307",Long Island
Spring 2025,BIOL 150 W02B,General Biology II,Ruiz,"Tuesday, May 13, 2025",8:15 AM,10:15 AM,"Anna Rubin Hall, Rm. 308",Long Island
Spring 2025,BIOL 150 W03,General Biology II,Kalogiannis,"Thursday, May 15, 2025",10:30 AM,12:30 PM,"Harry J. Schure Hall, Rm. 130",Long Island
Spring 2025,BIOL 150 W04B,General Biology II,Ruiz,"Thursday, May 15, 2025",10:30 AM,12:30 PM,"Anna Rubin Hall, Rm. 308",Long Island
Spring 2025,BIOL 150 W05,General Biology II,Kalogiannis,"Tuesday, May 13, 2025",8:15 AM,10:15 AM,"Anna Rubin Hall, Rm. 301",Long Island
Spring 2025,BIOL 155 M01,Osteo Prin/Prac,Abu-Sbaih,"Monday, May 12, 2025",3:00 PM,5:00 PM,"16 W. 61st St., Rm. 1119",New York City
Spring 2025,BIOL 155 W01,Osteo Prin/Prac,Abu-Sbaih,"Monday, May 12, 2025",3:00 PM,5:00 PM,"Anna Rubin Hall, Rm. 308",Long Island
Spring 2025,BIOL 210 W01,Human Gross Anatomy,Gagna,"Thursday, May 15, 2025",12:45 PM,2:45 PM,"Anna Rubin Hall, Rm. 308",Long Island
Spring 2025,BIOL 215 W01,Med Microbiology,Fisher,"Thursday, May 15, 2025",12:45 PM,2:45 PM,Zoom,Long Island
Spring 2025,BIOL 230 W01,Ecology,Padilla,"Monday, May 12, 2025",12:45 PM,2:45 PM,"Harry J. Schure Hall, Rm. 228",Long Island
Spring 2025,BIOL 233 M01,Genetics,Lisbin,"Friday, May 16, 2025",5:45 PM,8:25 PM,"Guiliano Global Ctr., Rm. 706",New York City
Spring 2025,BIOL 235 M01,Microbiology,Barua,"Monday, May 12, 2025",12:45 PM,2:45 PM,"Guiliano Global Ctr., Rm. 406",New York City
Spring 2025,BIOL 235 W01,Microbiology,Gibb,"Thursday, May 15, 2025",10:30 AM,12:30 PM,"Anna Rubin Hall, Rm. 304",Long Island
Spring 2025,BIOL 235 W02,Microbiology,Gibb,"Thursday, May 15, 2025",12:45 PM,2:45 PM,"Anna Rubin Hall, Rm. 312",Long Island
Spring 2025,BIOL 238 M01,Introduction to Biotechnology,Mukherjee,"Friday, May 16, 2025",3:00 PM,5:00 PM,"Guiliano Global Ctr., Rm. 704",New York City
Spring 2025,BIOL 250 M01,Biostatistics,Salichos,"Thursday, May 15, 2025",12:45 PM,2:45 PM,"26 W. 61st St., Rm. 409",New York City
Spring 2025,BIOL 250 W01,Biostatistics,Letsou,"Wednesday, May 14, 2025",3:00 PM,5:00 PM,"Harry J. Schure Hall, Rm. CLC3",Long Island
Spring 2025,BIOL 250 W02,Biostatistics,Letsou,"Monday, May 12, 2025",3:00 PM,5:00 PM,"Harry J. Schure Hall, Rm. CLC3",Long Island
Spring 2025,BIOL 250 W03,Biostatistics,Letsou,"Thursday, May 15, 2025",12:45 PM,2:45 PM,"Harry J. Schure Hall, Rm. CLC3",Long Island
Spring 2025,BIOL 310 M01,Human Physiology,Nikitopoulos,"Wednesday, May 14, 2025",10:30 AM,12:30 PM,"26 W. 61st St., Rm. 313",New York City
Spring 2025,BIOL 310 W01,Human Physiology,Kalogiannis,"Wednesday, May 14, 2025",3:00 PM,5:00 PM,"Anna Rubin Hall, Rm. 308",Long Island
Spring 2025,BIOL 310 W04,Human Physiology,Kalogiannis,"Wednesday, May 14, 2025",8:15 AM,10:15 AM,"Anna Rubin Hall, Rm. 308",Long Island
Spring 2025,BIOL 310 W05,Human Physiology,Kalogiannis,"Tuesday, May 13, 2025",3:00 PM,5:00 PM,"Anna Rubin Hall, Rm. 308",Long Island
Spring 2025,BIOL 312 W01,Pathophysiology,Gagna,"Thursday, May 15, 2025",10:30 AM,12:30 PM,"Harry J. Schure Hall, Rm. 125",Long Island
Spring 2025,BIOL 312 W02,Pathophysiology,Kalogiannis,"Wednesday, May 14, 2025",10:30 AM,12:30 PM,"Anna Rubin Hall, Rm. 306",Long Island
Spring 2025,BIOL 315 M01,Neuroscience,Nikitopoulos,"Monday, May 12, 2025",8:15 AM,10:15 AM,"Guiliano Global Ctr., Rm. 704",New York City
Spring 2025,BIOL 315 W01,Neuroscience,Pokala,"Thursday, May 15, 2025",12:45 PM,2:45 PM,"Anna Rubin Hall, Rm. 301",Long Island
Spring 2025,BIOL 325 M01,Evolutionary Biology,Lisbin,"Wednesday, May 14, 2025",10:30 AM,12:30 PM,"26 W. 61st St., Rm. 207",New York City
Spring 2025,BIOL 325 W01,Evolutionary Biology,D'Brant,"Wednesday, May 14, 2025",10:30 AM,12:30 PM,Zoom,Long Island
Spring 2025,BIOL 340 M01,Biochemistry,Petrovic,"Monday, May 12, 2025",8:15 AM,10:15 AM,Zoom,New York City
Spring 2025,BIOL 340 M02B,Biochemistry,Hamzah,"Monday, May 12, 2025",8:15 AM,10:15 AM,"Guiliano Global Ctr., Rm. 406",New York City
Spring 2025,BIOL 340 W01,Biochemistry,Keighron,"Thursday, May 15, 2025",10:30 AM,12:30 PM,"Anna Rubin Hall, Rm. 306",Long Island
Spring 2025,BIOL 340 W02,Biochemistry,Keighron,"Thursday, May 15, 2025",12:45 PM,2:45 PM,"Anna Rubin Hall, Rm. 316",Long Island
Spring 2025,BIOL 341 M01,Genetic Engineering,Mukherjee,"Monday, May 12, 2025",3:00 PM,5:00 PM,"Guiliano Global Ctr., Rm. 405",New York City
Spring 2025,BIOL 350 M01,Bioinformatics & Funct Genomic,Salichos,"Thursday, May 15, 2025",12:45 PM,2:45 PM,16 W. 61st St. Rm. 603,New York City
Spring 2025,BIOL 395 M01,Intro to Research Literature,Nath,"Thursday, May 15, 2025",12:45 PM,2:45 PM,"Guiliano Global Ctr., Rm. 405",New York City
Spring 2025,BIOL 395 W03,Intro to Research Literature,Youssef,"Wednesday, May 14, 2025",3:00 PM,5:00 PM,"Harry J. Schure Hall, Rm. 234",Long Island
Spring 2025,BIOL 432 M01,Cell Biology,Nath,"Thursday, May 15, 2025",10:30 AM,12:30 PM,"Guiliano Global Ctr., Rm. 702",New York City
Spring 2025,BIOL 432 W01,Cell Biology,Hadjiargyrou,"Tuesday, May 13, 2025",8:15 AM,10:15 AM,"Anna Rubin Hall, Rm. 303",Long Island
Spring 2025,BIOL 482 W01,Molec & Cell Bio Research Lab,Pokala,"Wednesday, May 14, 2025",3:00 PM,5:00 PM,"Theobald Hall, Rm. 404",Long Island
Spring 2025,BUSA 701 M01,Data Interact & Visualization,Bouguir,"Thursday, May 15, 2025",5:45 PM,8:25 PM,Zoom,New York City
Spring 2025,BUSA 701 M02,Data Interact & Visualization,Mittal,"Wednesday, May 14, 2025",5:45 PM,8:25 PM,"26 W. 61st St., Rm. 207",New York City
Spring 2025,BUSA 701 W01,Data Interact & Visualization,Bouguir,"Thursday, May 15, 2025",5:45 PM,8:25 PM,Zoom,Long Island
Spring 2025,BUSA 710 M01,Data Mining & Pattern Recog,Mittal,"Monday, May 12, 2025",5:45 PM,8:25 PM,Zoom,New York City
Spring 2025,BUSA 710 W01,Data Mining & Pattern Recog,Mittal,"Monday, May 12, 2025",5:45 PM,8:25 PM,Zoom,Long Island
Spring 2025,BUSA 720 M01,Managerial Decision Modelling,Sheikh,"Tuesday, May 13, 2025",5:45 PM,8:25 PM,Zoom,New York City
Spring 2025,BUSI 435 M01,Business Policy & Strategy Cap,Nowak,"Tuesday, May 13, 2025",8:15 AM,10:15 AM,Zoom,New York City
Spring 2025,BUSI 435 W01,Business Policy & Strategy Cap,Nowak,"Tuesday, May 13, 2025",8:15 AM,10:15 AM,Zoom,Long Island
Spring 2025,BUSI 450 M01,Business Analytics,Bakrac,"Monday, May 12, 2025",3:00 PM,5:00 PM,Zoom,New York City
Spring 2025,BUSI 450 W01,Business Analytics,Bakrac,"Monday, May 12, 2025",3:00 PM,5:00 PM,Zoom,Long Island
Spring 2025,BUSI 495 M01,Career Building Platform,Nowak,"Thursday, May 15, 2025",10:30 AM,12:30 PM,Zoom,New York City
Spring 2025,BUSI 650 M01,Business Analytics & Decision,Sheikh,"Wednesday, May 14, 2025",5:45 PM,8:25 PM,"26 W. 61st St., Rm. 504",New York City
Spring 2025,BUSI 650 M02,Business Analytics & Decision,Mittal,"Friday, May 16, 2025",5:45 PM,8:25 PM,Zoom,New York City
Spring 2025,BUSI 650 W02,Business Analytics & Decision,Mittal,"Friday, May 16, 2025",5:45 PM,8:25 PM,Zoom,Long Island
Spring 2025,BUSI 775 M01,Risk Management Integrated Sem,Kirchmeier,"Wednesday, May 14, 2025",10:30 AM,12:30 PM,"16 W. 61st St., Rm. 1118",New York City
Spring 2025,CENG 260 W01,Civil Engineering Materials,Seidel,"Thursday, May 15, 2025",12:45 PM,2:45 PM,"Harry J. Schure Hall, Rm. 203",Long Island
Spring 2025,CENG 301 W01,Surveying and Geomatics,Seidel,"Wednesday, May 14, 2025",10:30 AM,12:30 PM,"Harry J. Schure Hall, Rm. 118",Long Island
Spring 2025,CENG 310 W01,Steel Structures,Ransom,"Monday, May 12, 2025",5:45 PM,8:25 PM,Zoom,Long Island
